Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
ykpB; yydD	rocA; rhiF; trmB; bmrD; cgeC; yokB; csbD; sspC; yndA; fbpB; yaaO; yttA; yjcK	2	13	0	135	0.174443684405361	-0.00630090225718968	-0.0299061346482114
spoIIID; ispE	yheE; sufA; yvdD; ydzQ; yfmJ; ykkC; moeB; yqaM; cotC; ctsR; yukJ; yqfD; ydbB; rph	2	14	0	149	0.205677616458398	0.0278330598877639	-0.0146900621552631
	ywjA; feuA; ydzT/4; yvmA; ykuC; yjzJ; yqkC; yczK; phrF; hxlR; xkdR; ligA; yhxC; pabB; albE; xre; swrC; czcO; hisB; ytsP; yvaG; yncC	0	22	0	109	0.127793360668399	0.025365265754137	-1
phy; epsA; yqgY	pckA; ggt; ysdC; ywoH; dhbA; yhfU; phrA; mreC; yneJ; ycdC; sufA; maf; ykwB; xkdJ; yabT; gltR; yrhE; ypjA; gabP; yndB; ylbF	3	21	0	129	0.168256067871311	0.00641392605510051	0.00789746467325162
	dppA; ywsA; yhfR; yclJ; ytcJ; ydaL; ycdC; ald; yopS; fni; yoxD; ydjB; yqfG; yraA; frlB; cadA; fpbN; dnaA; bioW; yoqE; recD2; ycgL; yeeC	0	23	0	140	0.194056992903943	0.0716783762579336	-1
yhfN; ygaD	ydgC; rapH; ymxH; ytvA; veg; snaB; yjcN; yqbO; spoIIIAG; yosJ	2	10	0	132	0.176290795452856	-0.0439411879379773	-0.0265392850161964
yfjE; satA; yybH	yonV; nadF; yxiS; katA; yrkP; phrF; ywzE; degU; spoIIIAE; trmU; ykvQ; trpE; iolD; glgC; yfiF; narI; yuiG; yyzI; yckD; purC; recJ	3	21	0	104	0.114551905694726	-0.0285190756280765	0.0192515310168371
yqxA; yngK	yqaP; ispH; yqzL; alr; yjzB; yngC; katE; smiA	2	8	0	121	0.146309030001151	-0.0435335981968814	0.0628512575373213
yycE; yorJ	yubF; yqeT	2	2	1	60	0.0373273668229489	0.974013145792613	-0.139548253341701
ypwA; tapA	odhB; yhcJ; glpD; ydfH; ywcA; trmU; ldt; yocC; cysL; ylmB; yjzF; yhaH; spoIIIAF; ydhE; dgcK; yjfB; ydaP; rpsH; cotG; yvaQ; yybN; yxlC	2	22	0	133	0.181166104663781	0.025947104673804	0.0585609441868114
yogA; yrhD; ydbB	pghC; ytbE; fadR; araQ; yizC; yfhL; yqeK; pksL; ydgF; immR; dfrA; nasA; cotJA; prkA; yteT; ynzC; yojW; yybL; brxB; ypiB; spoIVFB; yraN	3	22	0	152	0.218962913224744	-0.000329105199585939	0.0325469044407497
	yxlC; ylbG; ybcF; ybbA; ykzT; yocR; mraW; exuT; ecsC; yjiA; lipM	0	11	0	127	0.167018241302397	0.0845073160919247	-1
cshA	ykuC; ganR; yvbX; nasD; yybJ	1	5	0	108	0.125919213945245	0.279799450328187	0.112324706431499
yetK	cotJC; yesX; cysL; pepT; ycbG; yqgM; rpsM	1	7	0	92	0.0953191453962734	-0.0334542150780706	0.153797914170098
	fliR; sdpC; yrkS; rplF; yoaW; cshA; moaE; yrkE; papA; nupO; pksN; proA	0	12	0	129	0.167781618718275	0.0228213060600799	-1
	proB; yesL; fin; yyaL; ydbK; yvjA; ybeC; ydaK; ykzI; ctc; rpmD; spoIIID	0	12	0	98	0.108453266640326	0.0674612971194048	-1
yozV; ymzE/2; mnaA	frlO; rho	3	2	1	52	0.0286415864793879	0.871303486589312	0.0768708601309732
	upp; fliW; yxnB; dhbB; sigE; ydfR; yxzC; ytxM; sipT; ydjP; tkmA; yuzN; nadA; yxeE; tuaB; ytaG; galE; yvbH; ccpN	0	19	0	126	0.165593889152767	-0.0205375891215893	-1
ydaP; trmD	ypiA; prkD; cotQ; yxeM; ytrA	2	5	0	161	0.227728840035733	0.0194332729978739	0.119248220180812
mprF	sndA; yloH; yitO; murB; cheW; spoIIIAB; yvyF; cheY; yqjC; ndhF; atpE; gdh; yfiH; yopG; yrkJ; odhA	1	16	0	106	0.119828814336417	-0.0202263283294687	0.0911849988256976
ylbE	xynA; dapG; glnK; purA; brnQ; msrA; ytqB; yogA; yhbE; yrrT; ytkA; gerD; ypeQ	1	13	0	142	0.205823496798224	0.0753680829378158	-0.00590783896207228
yvaE	prpC; pdxK; yjcH; yxlE; yaaO; lutR; ynzB; yxiM; csbX; yuxL; ymfH; ybxB; csaA; sacP; tuaE; ydhK; yizD; fadM; coxA; xkdR; spoVB; ebrA	1	22	0	150	0.227927684510343	0.00109648297506378	0.0135149911787381
	yerI; yqzD; ydjB; aspS; yqxA; yneA; yxjI; lplD; rplS; dltE; yoqB; ydgF; ykuN; yuaD; ydhU/1; yusV; ptkA; ypfB; yxzL; ydeR; yjgB; ywlB	0	22	0	124	0.160093985216357	0.0121716757597539	-1
yobV; ynzG	yuzD; dnaN; ykoM; pucM	2	4	0	129	0.164306052151354	-0.070174042706513	-0.0038091595017663
yqjC; ysnE; yjdG	yttA; xkzB; yjgA; yxnA; rpmEB; yqeY; yyzI; opuAB; ykuO; thiV; yurI; yhbI; metN; padR; nupC; nagA; yqiH	3	17	0	155	0.225289019555701	-0.0179304597371288	0.0330886186835913
ygaK; xkdQ	znuC; secE; opuCD; ywcE; lgt; ydiP; skfF; ydeH; infC; frlN; ligD; uppP; yjfA; gamA; lonA; yfkT; yutH; ywdA; yobO; yloH	2	20	0	139	0.18751706247784	-0.0100430604300957	-0.0640561545896627
truB; leuA	cccA; cotQ; cgeC; efp; yoaQ; ydfC	2	6	0	94	0.103595289900113	0.0465588599961471	-0.148109785253107
narH; yqdA	nusA; fusA; nsrR; epsK; ywkD; yrhD; yugI; comEB; recF; ywnF	2	10	0	97	0.10514820384352	0.0336617727394076	0.00383549122453224
ygaC; sspF; ykhA	rsbR; sinR; yorX; spoIIIAG; bglH; yqhH; srfAD; ppsE; ywbG; yqgS; yuiD; araP; pucM; yqzD; yxjL; speD; yvzJ	3	17	0	120	0.152356069001286	-0.0207394137188164	0.0129755776584415
ilvD; ydjO	cotA; yabP; tagF; cheD	2	4	0	63	0.0452393131159729	0.123839528648426	-0.120629428657169
ywjH; ydeS	nrdE; oxdC; yvaO; yesE; rplX; ymfF; rsiO; yefC; opuAA; dacB; murE; yunE; sspI; murAB; gutR; yxaI; swrC; ybgG; yrrB	2	19	0	103	0.113140158027089	0.117415063430392	0.22628238315531
yqaC; smc; lutA	yxaM; purS; lytC; yngI; comX; darA; yhdJ; apt; ylxW; hutU; ydeR; ypsA; ynaF; pgpH; thiE; yhdW; dnaN; ysnA; ykuR; pxpA	3	20	0	123	0.165087696102651	0.096356796259478	0.0933569531484274
yxkA; ykuJ	bsdC; tatAD; yisU; yphE; yoqL; ppsE; yesN; purE; lplC; yueD; yojN; queG; ywjC; mraW; yvmC; yrkD; ydfS; ydcO	2	18	0	112	0.135573719848314	0.0172606976113288	0.0706576846968316
yrkJ; purQ	yxkH; yhcE; yonA; pbpC; yqeK; plsY; rplT; skfH	2	8	0	129	0.167377821451292	0.230458439811855	0.0390231171322232
panB; swrC	resB; ytzA; yrbG; efp; yazB; dapF; yubC; rplK; ydcI; yomM; sigKC; yppC; licB; copA	2	14	0	77	0.0674547705060996	-0.0216247948349411	0.0245403006782506
ykoG	htrB; yclE; radA; yetF; yoyE; yfiC; comER; dnaK; pheT; msmX; yphA; yosK; mdh; dltB; yrzA; gabP; yfhI	1	17	0	91	0.0956361478769223	-0.0307719504114831	-0.00519259492301703
yvyG	nagZ; rplB; liaF; yoqC; yqzK; rpsB; yybB; ydjA; yotE; stoA; aroC; slrR; dnaN	1	13	0	92	0.0947658981764149	0.0136458156294987	0.144163655919787
ydgK; yyzH	yfkL; yodS; yonN	2	3	0	99	0.1152352299236	-0.0916807301020026	0.0134267780091886
lipA	divIC; yclG; dgk; ecsC; yvcT; sacX; ylmB; gabP; yfhS; ywlA; ylbD; czcO; tagT; xpt; yqaH; albA; speA; yoeC; ynzI; yrdD; ytpP; yqiD	1	22	0	155	0.214489050774017	0.0358010080541551	0.192506224787936
	xkdE; bpr; mntR; malA	0	4	0	110	0.128087915924792	-0.0714001632505779	-1
phrG; ykoI; yhzG	yczG; ispE	3	2	1	38	0.00914917327216157	0.868027539491044	0.062980520110294
	rarA; yuiG; ynaB; defB; iolR; rsbRC; asd; ypzE; cheR; ydhU/1; sapB; hag; ydgI; ybcL; rpoC; pnbA; recQ; ydcG; cspR	0	19	0	94	0.110665766601514	0.014824297884462	-1
yoqM	sigM; lplA; ydzF; yqfW	1	4	0	93	0.0997494370914452	-0.0147610625539798	-0.162893598183112
sbp	yeeK; tenA; ygaO; ysmA; yhzG; glsA; yusY; lmrB; bmrA; yuzL; ssuC; bceA; yorC; ruvA; maeN; yhgB; dltA; yqcB; yomG; clpX	1	20	0	120	0.163543581811123	0.0482140657653622	0.148525772695147
	tsf; trmU; sirA; yrhH; spoIIR; yhdC; znuB; yobN	0	8	0	75	0.0606173079952974	0.0241912492326885	-1
ynzL; perR; yaaK	pheA; artP; deaD; cssS; ywmA; yesM; drm; yunG; ylxY; fadF; yngG; sacP; mpr; yobV	3	14	0	111	0.134318382003727	-0.0172918980689968	0.0269156071481678
yuiD; hxlA; yorV	yokK; yjbL; iolH; ykoX	3	4	0	100	0.105260573799432	0.229580783824808	-0.00197828711920047
	yydF; ribH; epsJ; lnrK; gdh; ytnP; alsT; ansB; ycsA; ylbB; dgk; yngG; yxxD; gltX	0	14	0	143	0.191198972559253	-0.0478689060424894	-1
cysH; yqjP	tcyC; purE; yisU; yvrA; ynzF; spoIVCA; yngJ; ylbB	2	8	0	88	0.0866007634419415	-0.0094893392385646	-0.00782630808984472
yfjF	yuaD; cdd; ripX; dps; yxjG; czcD; yqxK; yjcK; niaP; mgsA; yvcT; spoIIIAC; yabE; ydhB	1	14	0	136	0.184655974352613	0.0567482009042277	0.0221217490189239
	sqhC; yshE; scoB; ypgR; fabL	0	5	0	63	0.0406168018279887	-0.0998441146361938	-1
rocG; epsH	thrZ; cssR; rpmF; yrbF; yqbQ; yjdF; sigW; yxjF; yqeU; ykvQ; amyC; ydaF	2	12	0	88	0.0838650300027709	-0.0209244991328532	0.0717536218699252
epsI	spoVG; yqfZ; prkD; ykuN; yobQ; yvdE	1	6	0	92	0.0968252968037998	0.0637336114927236	0.0294743637481084
ruvB	ybdJ; mtrB; pbuE; lnrK; yocK; yteV; cwlP; ywqK; malS; yqkF; yyzJ; mcpC; yodL; yxcD; yisJ; ssuC	1	16	0	115	0.15030112507981	-0.0302291425039725	-0.013819431857554
yneN; yugN; liaG	ytbQ; speD; yrbE; yugM; rapB; yxlE	3	6	0	107	0.123394648943852	-0.0275543567017681	0.057397263445145
	yheE; tmcAL; yobK; trmU; ahpF; ywiC; ykvR; yqaP; ykoA; motB; uxaC; yloU; xkdQ; yqxH; yorW; ydzW/1; yycE; ydeR; ytcA; resE; ispH; mnaA; murF	0	23	0	133	0.174715366668156	0.103227356078481	-1
ydbO; yflN; nrdI	araM; pfeT; yopV; yknY; glpX; cysP; yorV; yloV; yosX; rghR; yusE; swrC; yomH; fapR; bkdAB; copA; ylmB; ywgA; ecsC; yshB	3	20	0	110	0.130599286394832	0.111349148255646	-0.0572753796416795
tlpC	tyrA; yhfH; yozV; cwlJ; ytlQ; hisC; yuiG; yqaJ; fliM; yydC; hprK; yeaA; ydaP; yitK; yhjE; yvgT; scoA; kre; yneQ; dhbE; yraK; spoIVA; csoR	1	23	0	103	0.121497722407169	0.00696903023765144	0.0243169919242669
ykyA	yonN; cmoO; sufA; yqbD; yotE; yopA; corA; glcT; yeeK; rocC; rapH; yxjF	1	12	0	133	0.180066501848448	0.053156398975586	0.0540760913818025
rsbW; skfB	ytvI; cdaS; xlyA; yacO; yqhO; prsW; trmU; conD; acpA; yqzC; sprA; ywhB; yugT; araN; ytzK; yerB; mmgD; ydeD; xepA; yuzG; rpsC; minJ; buk	2	23	0	86	0.0862339684122555	-0.00296577845953612	-0.0349426345102474
ilvD; cysE	veg; sucC; kinC; sdpR; yrzI; acuA; ydzT/2; yqzM; sipV; yocA; gltP; bkdAA; ylxS; yfjB; fliZ; yhjC; ndh; ywqM; leuS; fadR	2	20	0	154	0.214483886920252	0.0127850414958101	-0.0469522822751524
rplA	ywlA; upp; yvzI; yclG; yojI	1	5	0	87	0.0843975499445392	0.173282989284167	0.329268156405874
yjmF; ybdO	yorE; glnA; liaI; proJ; ywiC; yozN; cysK; dgcW; yosD; tatAD; yxlG; ynzB; yrzB; epsD; yrkA; yqiB; yotD; pucE	2	18	0	139	0.186157480435162	-0.0127578579729026	-0.0306667504409355
murAA	ywzA; rplB; yhcO; hisF; sigD; recF; yorF	1	7	0	120	0.148319914876234	0.0258997105831403	-0.00552515710605862
	yrhP; ctaD; opuCC; lutP; azoR2; yhcT; tatAY; yebC; yycC; yxzI; yhfE; yxlC; defA	0	13	0	152	0.208795960441119	0.0182273686148016	-1
dtpT	yrzI; yqzK; yopM; mmgF	1	4	0	91	0.0921705964259847	0.632062230058759	0.112124328734393
	gatA; yocC; pyrC; spoVT; conE; rpsC; yqgN; addB; xylB; queD	0	10	0	152	0.227281306393741	0.234110480625533	-1
groEL; yhbJ	yxzF; pgi; pfeT; yvrHb; divIVA; yflI	2	6	0	97	0.106622864344843	0.218604647196317	0.209258251965165
licB; ytjA	spoVAF; yhbJ; yxaK; opuE; yngK; mtnB; pdaB; pgk; yjdA; yonI	2	10	0	95	0.10582608501885	-0.00868555284424625	-0.0873364058769938
ypbD; oppB; pdhA	yfnD; hemZ; yhcH; capE; yfnB; fliG; yxcE; yjzB; ywqH; ylmB	3	10	0	131	0.182969373170982	-0.0502550177158814	-0.0215001764215141
tuaH; arfM	rsbRB; pheA; sdhA	2	3	0	92	0.0942979225602626	0.677844135644193	-0.205173719460801
yonG	lpdV; arsB; ydzK; bacG; ydaF; menC; pabB	1	7	0	132	0.177129005470237	0.145677679838058	0.00623372019956936
rplF; rplGB; yvcN	defA; ydzT/3; yisU; yugO; yoqH; yqkE; fruK; yopY; ykuC; sdhC; ytkL; ywqA; yrkE; sacY; sspH	3	15	0	138	0.18826959406696	0.068653116751692	0.0397931626120878
ytqB	yvgL; ydzQ; yoqF; yhcG; ypbS	1	5	0	96	0.102477066740869	0.284922470601307	0.179038445645923
murP; rapB	sspJ; levF; yrhH; yotL; msmX; yugK; trpB; arsC; bacF; yusQ; trxB; xylR	2	12	0	133	0.179233903259069	0.026137535895667	-0.0121918851246366
skfB; yvgO	ydgK; yetH; yqcE; safA; ycbH; ytoA; topB	2	7	0	129	0.186881001268057	-0.0596334540004688	-0.0506315729559175
ykoS; lmrB; yvcN	narI; ybgB; yqjZ; phoA; yqzN; yorS; yomO; purK; yqxA; yphF; yonG; sdpR; rnr; bdbD	3	14	0	114	0.141836192085537	0.0409726781152685	-0.103999231767067
	ppsE; dgcP; thrS; spoVFA; ylqD; rnhC; hlpB	0	7	0	93	0.102967898254366	-0.0672145634027023	-1
ebrB; nusG; gerPC	pel; ylaA; qcrB; bacD; azoR1; mntB; nrdR; efp; yczN; acoR	3	10	0	126	0.164197780995687	-0.00182215561907395	-0.0145418168145046
yjdH; xkdM	lmrA; mstX; yocH; sipU; ywcI; qoxD; xkdQ; yneF; rplJ; phoB; yheE; ylaK; yhzD	2	13	0	97	0.103022818499099	0.00389936178326596	-0.00328394514183763
licH; yhaJ	ytzK; yqaM; aldX; qoxA; sul; ycdC; lytC; yjkB; flhA; srfAA; speD; kduI; yoaU; pksC; ykwC; ymcC; dtpT	2	17	0	103	0.127425879071411	0.0839015960674146	0.148580278682717
	slp; sdpR; ydiG; ydbJ; cmoI; mmgD; coxA; opuAC; yosV; yxaL; gatC; yotJ; yxbB; leuD; ydbS; wprA; relA	0	17	0	134	0.182512703999383	-0.00193983430315178	-1
sspP	yrpC; yozE; yebA; ybeC; adhR; ynbB; yorO; nos; yuzF; patA; ykjA; ywzA; aroE	1	13	0	160	0.248513630362998	0.0315471903649285	-0.110044038351703
pdhB; spoVD	ycgK; comS; ytoA; yckA; ywrD; rpsO; yxiF; ydgI; cheV; ynaF; ywbG; birA; ugd; perR; asnS; bofC; ctaO; yqeW; rpmA; yxeM	2	20	0	136	0.189575122720024	0.0239669085737683	0.0137150837385874
yhxC; yotG	ctaG; yrhE; ydiD; yvbH; spsD; yheC; yptA; ydaT; galE; ywpE	2	10	0	131	0.183451533970137	-0.0108469830959278	-0.026384852200503
	yqaT; mleA; pgdS; araA; yqzL; yflD; arfM; ycbC; yvbG; yjcR; scpB; ylnF; yesN; yxjL; yueG; opuBC; yuzF; yxiB; yydH; yhcV	0	20	0	123	0.163662357073735	-0.0271168824065973	-1
sigB; rplA	ycgR; ispH; ysdA; ydfD; comGB; ypjQ; hemQ; speD; yqfW; ylaL; pucE	2	11	0	154	0.215987731772792	0.00711740531935761	0.0192948746980829
	rodZ; yhaJ; pxpA; mleN; nadB; yxiF; ywnB; ldcB; glcR; ybbA; ytzJ; yrzA; yhcC; xpf	0	14	0	152	0.212815137989431	0.0282579842622142	-1
ydhI	tcyL; recA; yosA; yosT; truA; ykvZ; ureC; dsdA; ysnF; gerBB; yorH; bsdC	1	12	0	136	0.182729778241975	0.013139133721571	0.130122086380655
	yvcT; fabG; yolC; alsS; csbC; yqkD; yxbG; nprE	0	8	0	135	0.171185310732231	0.112525950178851	-1
proG; xtmA	yisY; aroA; ypwA; appC	2	4	0	59	0.0352001755974388	0.199364901678756	-0.0927658177592359
hmp; ypmS	ywlD; gerPC; yrdD/1; ylxR; yeeI; gmuF; yhfW; ykzK; cotU; nusB; lytF; ysgA; yhbI; ywhH; yfhF; gltT; yuzF; ffh	2	18	0	105	0.120584800141072	-0.0164940870922059	-0.0242766579812364
yqgQ; ywjH; purC	glgP; folE; yitY; yteS; sodA; yvbG; yqeF; yceK; ytvI; bslA; wapI; psdR; lnrM; bstB; epsM; yycD; yrzS; hxlR; ybfK; scpB; sdpI; ripX	3	22	0	124	0.162652134820979	0.00731851916726694	0.0981036165672473
yerA; gltX; yqbO	nrdI; yqbD; ypiB; yurR; cwlC; yfhM; csrA; ymfK/2; yjgC; trpB; groEL; yqzI; alaT; yvrG; yxjO; atpC; ydcF; ybzG; yjiA	3	19	0	131	0.178143675755056	0.0709425559527031	0.0484272573891178
ynbB	yvbK; tagD; ywlG; acoA; iseA; yybS; ycgH	1	7	0	53	0.0261182244177498	0.00673935803524498	0.056472518717807
yvdA; resD	aag; ykvO; prsW; fruA; ssuB; ysnE; yoaA; yqkE; aapA; yjzJ; htpX; ypuI; kinA; pepF; menE; ywkF; yhdF; yfkN; nasB; ydeR; yacL	2	21	0	136	0.184101380503239	0.0526983504661589	0.0733603079432241
yvaF	fadB; bmrB; murQ; yaaJ; flgL; yclH; tagV; clsA; yetI; yitA; spoIIIE; cydD; yrzN; ybfK; yqbF; lplA; yhxA; yndM; yppG	1	19	0	113	0.139621470477329	0.0147144942355655	0.027811814024285
	yxeO; ydbL; trpS; padR; yisK; floT; yopP; yncC; yslB; yebE; dacC; argG; yqbF; fliS; yceF; yusU; murF; sigX; lpdV; yacL; purB; yoaA	0	22	0	142	0.201178550902745	0.0247161841030967	-1
	yvrN; fusA; ywqJ; rpsP; ylzJ; rsbRB; comEA; citR	0	8	0	113	0.13093169508499	0.0291158615588601	-1
pucJ; ylbP	yqkF; gpr; yneJ; yorA	2	4	0	125	0.160875202599452	0.226110946692373	0.0770843499999853
yqgL; ydzT/4	yuiE; yuzN; pfeT; ywcJ; yflI; yfkM; yplQ; thiX; purB; xylB; araL	2	11	0	98	0.103305228744654	0.132540571646095	0.168218153785884
tagH; rocF	sinR; ykzT; yckA; hrcA; natR; gpr; yfhK; sipU; yvcT; yhbF; spoIIIAD; tlpC; yfjM; rbsC; putC; chaA; yknV; mdtR; spoVIF; swrB; purQ; yumB; brxA	2	23	0	114	0.140390755763726	-0.000239877964524789	0.0465942246879083
citM; deaD; sbcC	catD; yesV; gerAA; yvrE; mreBH; glpQ; ymaB; ypvA; ureC; yfkN; cshB	3	11	0	147	0.202047636870613	-0.00902584675908989	-0.0402805135988436
yndA	bkdAB; xkdQ; senS; pyrF; ybfB; yceK; yomU; kapD; yxkI	1	9	0	147	0.20952866438171	-0.000281032230433765	-0.203330896757846
	ganP; rplP; alsS; pksE; gerPB; yjfB; yfkC; yocC; rghR; ycnD; ysnE; rpoY; ypbG; yorT; yvaO; ybzH; ywqN; moeA; yjaZ; ptsH; yopG; ykuK	0	22	0	107	0.131122186246827	0.0538128173703672	-1
nupG	yvaE; serC; yhjG; cheD; ugd; gcvPB; yraM; yphF; ycgH; ybdJ; ykvQ; ldcB; ybfP; trpS	1	14	0	114	0.13266017651328	-0.00905335137472684	0.0862460792237019
	purD; adk; yqaB; yfiF; yoaM; yfnI; yopJ; bstA; tepA; ppsA; iolU; ywlA; capE; adhR	0	14	0	99	0.104649619996449	0.129503555132206	-1
secDF; ylaA; ylbQ	gcvT; sufB; ysnB; yneJ; yxkF; rocR; yjbI; yvgT; ywkB; minD; pgsA; yckB; ybxB	3	13	0	107	0.12816185011357	0.211236032831019	0.263291526193214
	yqbJ; ywsB; rho; sivA; tsaC; yjlA; yheB; yosP; ywfM; ylaJ; nupC; pycA; epsG; ybaE; mrpB; yqeK; yjhB; lytS; ydaK; yukJ; yqaF	0	21	0	137	0.185058321014037	0.0350054512596479	-1
	comC; ahpA; yhcO; licA; ynzC; lytS; yosK; ywmE; yhcX; yocL; yqjQ; oppB; ftsX; xpaC; ynzE; dnaC; yisY; sboA; ywlF	0	19	0	143	0.195994446069045	-0.0323345008440128	-1
	yozU; yobU; yvbJ; mmgF; yqfD; ptsH; yloS; thiE; yitE	0	9	0	89	0.0876418277577428	-0.0371651091728506	-1
	spoVAC; yugI; yppD; blyA; araL; ponA; adaA; tuaG; yerA	0	9	0	82	0.0749441558552475	0.0124974101148631	-1
	mta; metI; bmr	0	3	0	76	0.0640803022989577	0.505011619388193	-1
ywoD; pucL; yacF	purR; yotJ; albG; lonA; yjzK; ynfE; pdaC; thiO; artR; yoyD; yhfH; ytrC; ytzL; ribA; fliS; nrnA	3	16	0	117	0.139871430107017	-0.0329750774543552	-0.0209870396822367
pit	lytG; yitD; ydfI; lytH; yqaC	1	5	0	93	0.104299277331289	-0.0935870181334325	0.0936880058176542
yacP; ynzF; yydH	ywjB; yitU; gcaD; metI; nin; yobD; ygaF; clpY; rnjA	3	9	0	124	0.160369019565713	0.0944637927769086	-0.0677984997834811
	ydzW/7; rpoC	0	2	1	86	0.0858443989905885	0.682792238387036	-1
resD; pgdS	ileS; smpB	2	2	1	21	0.000620299490218975	0.987700814772268	0.00909645424602976
yisK; yonP; rpoB	ddcP; ytpP; spoIIIAH; lnrL; rpsR; yfmG; ydzH; yceE; ypgR; tyrS; yezC; yukE; treP; yceK; metI; ycsD; mdtP; yybI; tcyK; ytmB; yosP; yfhP	3	22	0	118	0.149851666381157	-0.00348827617580379	0.0487082382361181
pnbA	pucK; lplJ; yrkQ; yvzF; yozY; gltT; polA; murD	1	8	0	115	0.140301328267327	0.116799336057062	0.109159269149529
kdgT; sufS	pbuX; ynzI; ydzW/7; yxeR; yciC	2	5	0	90	0.0976654240723884	0.141512256444237	0.0685278844718809
bpsA	yesU; alsT; yozH; pcrA; yczG; yqeC; prpE; hisJ; ysgA; yhaX; ggaB; folE2; thrR; bdbA; ctpB; glnH; rpsD; alr; fruR; trxA	1	20	0	100	0.114826125469142	-0.0119230416112424	0.00718437692851211
resC	yolJ; hemE; yrdQ; yopF; rodA; bstF; yhbB	1	7	0	119	0.147303615556713	-0.0865828758820036	0.055403216289983
ymcC	yezD; speD; yjpA	1	3	0	119	0.14244237713369	0.140999437444488	0.124370609582807
yrzQ; mcpC; yorW	dhaS; flgE; araQ; ydjI; treA; ung; licA; yobI	3	8	0	102	0.111492026299009	0.035860712510033	0.0394168375682353
ywqK	ydbJ; pdp; tatCY; yhcQ; comK; yybP; ytcQ; yeeA	1	8	0	136	0.181694603272699	0.0850151978288402	-0.067067430358974
yyaE	iolG; natK; ggt; nhaX; ytrI; ddl; ctaB; conE; mdh; glnK; yteS; uvrA; ygaO; ylaG; sdhB; ykzS; ybdJ; csfB; rpsD; yxkO; yflJ; yvdS	1	22	0	136	0.183783661722242	0.0250122147452084	0.0666090147555911
spoIVFA	yomD; spoIIR; flhO; ykrA	1	4	0	101	0.10648911886181	0.0999359784780997	-0.293276852929406
yorA; hxlR	gltC; yqgW; yxaM; bmrU; appA/2; ywaA; luxS; adk; yqbG; ytkL; ykuN; efeO; yrkP	2	13	0	137	0.184744009687572	0.0393466625860387	-0.000723268617138414
	yqaT; cgeC; yorB; yqbD; yvqJ; yqzI; rhaR; ndk; zinT; msmE; ydaK	0	11	0	132	0.171459803730113	0.0133183467728917	-1
parB; rok	yonJ; yhjG; yfjF; lnrK; yhaM; ligA; alsR; ywcA; sdpC; yhdB; yuxL; yonO; ypcP; patA; rbsC; levF; dnaN; yydH; ylbC; yorD; murR; yxeF	2	22	0	134	0.176974180653792	-0.00208080166620779	0.0663168958413762
	ydzW/4; yotG; ywqB; ykkB; yoaE; pyrG; tcyK; ydaC; ylaB; citB; ohrA; putB; gcvPA	0	13	0	126	0.163592807120349	0.0923854130989437	-1
skfA; rnmV	yaaT; sapB; yxaK; yflJ; recQ; ylmC; rocG; yydI; iolU; yjcQ; sbcE; yfhA; ansR; yrvM; yobU; yobS; sspO; accA; uppP	2	19	0	147	0.219637088763612	0.00794645603923018	-0.0176125912067145
ahpF	mntH; yrvM	1	2	1	57	0.0333139064354716	0.903420253615768	0.438744232710318
sasB	ypuB; yteR; yuiD; hfq; ansZ; yfiU; iolR; yqxI; dgkA	1	9	0	133	0.168148422471411	0.0350045783474773	-0.134838426011974
yjdF; rhiG	yqjE; tuaG; dck; comA; yetK; acoR; fadR	2	7	0	118	0.158936329375152	0.0165829040142884	0.198317671591138
	pbuX; yknT; ydaK; yqeT; cgeA; yrvO; mhqO; mrfA; yitR; cypC; yezE; cotO; cotQ; xre; yxxE; yoyK/2; ppsE; yvoE; levR; addA; yjaZ	0	21	0	140	0.205837580732008	-0.0122903468775399	-1
plsC; yusS; ybgG	yfzA; bacA; ydhH; defB; yngA; nagR; phoA; opuAC; yhzC; sigA; yxdL; ytpI; ccpA	3	13	0	125	0.169162814679914	-0.0241800756594405	-0.0157314450254296
yuxJ	ycnJ; gudB; yncM; ypmP; rpsE	1	5	0	59	0.0358910910646306	0.257641673935432	0.266376024186899
	ygxA; ymfJ; araA; ywhA; bacA; ycgB; ganA	0	7	0	95	0.106203999187441	0.15506283966806	-1
	yoqH; prpC; yosE; sspN; bglS; glcT; ydbB; ymfF; lipL; ydbT; yojE; yneQ; pssA; yonJ; narH; tig; cotT; yxiS; bdbD; dhaS; skfG; mbl; ald	0	23	0	141	0.206260824943463	0.0476048294785254	-1
yerH; lexA	rocR; yodM; pelB; thrD; yopM	2	5	0	109	0.12644466246107	0.126878889288315	0.149450694837603
yuzL; argG	yonI; yxeQ; yjqA; ydcG; hemX; sigH; sivC; gerR; yoaK	2	9	0	109	0.128310969589148	-0.0254993451961419	-0.0850919527638208
yozM; capA	ydbP; dgk; paiA; sspD; bacF; ykcC; yxiH; ydcG; blyA; ywlD; yngG; yxdJ; yngK; pucR; nupP; cmk; yhzD; nasD; yrdB; gerKB; yhfH; yufK; artQ	2	23	0	131	0.17203592145756	-0.00474126772917439	0.000318087822507258
yocR	lrpC; ftsY; asd; rpsI; rho	1	5	0	126	0.180940014494479	0.340008796354293	0.356768075669868
